ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
12892,4503101,Active,412344,2 HR Pas Mon-Sat 0830-1600,,On Street,Queens,Hempstead Avenue,S,218 Place,Springfield Boulevard,40.7132899952442,-73.7361424735582,1057397.93800947,199257.450616226,POINT (-73.736142473558 40.713289995244),24338,63,3,6,63
13122,4053095,Active,401927,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Yellowstone Boulevard,W,Dane Place,Exeter Street,40.7204636025553,-73.8556100523746,1024274.25688164,201793.834651053,POINT (-73.855610052375 40.720463602555),14786,40,3,28,70
952,1038134,Active,114013,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Amsterdam Avenue,W,West 96 Street,West 97 Street,40.7942444532439,-73.9703514822008,992459.343805552,228643.008314803,POINT (-73.970351482201 40.794244453244),12422,20,4,23,15
3860,4263029,Active,456800,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Woodbine Street,N,64 Street,Fresh Pond Road,40.7078636773047,-73.8973560513155,1012707.83546072,197186.984940886,POINT (-73.897356051315 40.707863677305),15310,54,3,34,62
10781,1433068,Active,103258,6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 53 Street,S,5 Avenue,6 Avenue,40.7615668215492,-73.97869503205,990152.003603965,216736.773597136,POINT (-73.97869503205 40.761566821549),10093,11,4,51,10
9119,1473047,Active,103917,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,Broadway,E,Broome Street,Grand Street,40.7215706700553,-73.9999463024892,984264.884472728,202164.18660064,POINT (-73.999946302489 40.721570670055),12076,57,4,32,2
9163,1323036,Active,104249,3HR Com Mon-Sat 0900-1900,,On Street,Manhattan,Grand Street,N,West Broadway,Wooster Street,40.7222187118704,-74.003313296084,983331.592704132,202400.305550978,POINT (-74.003313296084 40.72221871187),12076,57,4,32,1
2440,4413081,Active,462182,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Broadway,S,78 Street,Woodside Avenue,40.7441049067425,-73.8855583903469,1015961.46215555,210394.829916224,POINT (-73.885558390347 40.744104906743),14784,66,3,5,68
11876,4813007,Active,469232,3HR Pas Mon-Sat 0700-2200,Flushing #2,Off Street,Queens,Prince Street,E,38 Avenue,39 Avenue,40.7599471712334,-73.8321481736527,1030750.21440214,216190.515503317,POINT (-73.832148173653 40.759947171233),13832,22,3,3,67
6240,3483021,Active,316244,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Kings Highway,S,West 5 Street,West 4 Street,40.6047568128927,-73.9773817059869,990530.578962311,159606.420338392,POINT (-73.977381705987 40.604756812893),18183,1,2,45,37
2621,2253173,Active,213730,6HR Pas Mon-Fri 0800-2200,,On Street,Bronx,Goulden Avenue,W,Sedgwick Avenue,West 197 Street,40.8721561672477,-73.8968623119634,1012774.24707331,257044.529595643,POINT (-73.896862311963 40.872156167248),11272,48,5,40,33
4477,3043199,Active,306338,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Nostrand Avenue,W,Clarendon Road,Avenue D,40.6419481014862,-73.9487048304934,998485.551241308,173159.549071983,POINT (-73.948704830493 40.641948101486),13510,61,2,26,40
3499,4293002,Active,456039,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 Avenue,S,95 Street,97 Street,40.6845975921512,-73.8446074253036,1027347.31372763,188732.015302315,POINT (-73.844607425304 40.684597592151),24012,46,3,41,60
1896,5053279,Active,500111,2 HR Pas Mon-Sat 0900-1700,,On Street,Staten Island,New Dorp Lane,W,4 Street,New Dorp Plaza,40.5742659470124,-74.116997813927,951747.575819805,148518.722697556,POINT (-74.116997813927 40.574265947012),10693,30,1,14,76
5741,3413048,Active,311283,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,McDonald Avenue,W,Avenue P,Quentin Road,40.6069444501078,-73.972747775925,991817.066546798,160403.799321055,POINT (-73.972747775925 40.606944450108),18183,1,2,18,37
6120,3573018,Active,324275,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Nostrand Avenue,W,Avenue V,Avenue W,40.5964387369315,-73.9412272576155,1000571.86826289,156580.596665651,POINT (-73.941227257615 40.596438736932),13512,32,2,15,36
1851,3013539,Active,342654,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Cadman Plaza West,E,Tillary Street,Clark Street,40.6969328096165,-73.9912278792658,986682.452800304,193187.992282733,POINT (-73.991227879266 40.696932809617),16865,68,2,38,54
247,4451777,Active,462787,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,64 Road,N,110 Street,108 Street,40.7324037585235,-73.8489894781697,1026101.94974856,206147.091692567,POINT (-73.84898947817 40.732403758524),14786,40,3,28,70
14777,1193088,Active,101521,3HR Com Mon-Sat 0800-1900,,On Street,Manhattan,East 65 Street,S,Park Avenue,Lexington Avenue,40.7661472479309,-73.9659445769933,993683.546409637,218406.68987672,POINT (-73.965944576993 40.766147247931),10090,23,4,51,11
4328,3183004,Active,342727,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Court Street,E,Pacific Street,Dean Street,40.688814185688,-73.9927214917369,986268.529415548,190230.100888804,POINT (-73.992721491737 40.688814185688),16865,68,2,38,54
14685,3333129,Active,319074,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Mill Avenue,W,Avenue U,Stickland Avenue,40.6140714001378,-73.9125500068696,1008529.45602222,163011.274749145,POINT (-73.91255000687 40.614071400138),13825,5,2,8,38
848,1218200,Active,111600,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,Broadway,W,West 104 Street,West 103 Street,40.7994729745433,-73.9685591554647,992954.935334057,230548.113428473,POINT (-73.968559155465 40.799472974543),12422,20,4,19,15
12672,3083027,Active,304500,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Brighton Beach Avenue,S,Coney Island Avenue,Seacoast Terrace,40.5780012690406,-73.9591808837998,995589.069829553,149860.529397145,POINT (-73.9591808838 40.578001269041),13826,21,2,15,35
7800,1119842,Active,100504,3HR Buses Mon-Sat 1000-1500,,On Street,Manhattan,Greenwich Street,W,Battery Place,Brooklyn Battery Tunnel Exit,40.7052179491018,-74.0148402278108,980135.411432475,196206.742150724,POINT (-74.014840227811 40.705217949102),11725,56,4,32,1
11310,4073003,Active,417371,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Steinway Street,W,30 Avenue,31 Avenue,40.7625614297879,-73.9161699340914,1007472.65367389,217109.536303058,POINT (-73.916169934091 40.762561429788),16860,39,3,4,72
1235,4072194,Active,426557,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,36 Street,E,Broadway,34 Avenue,40.7598118607189,-73.9215661713964,1005978.68225239,216106.393952399,POINT (-73.921566171396 40.759811860719),16863,39,3,4,72
12701,3083059,Active,321246,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Brighton Beach Avenue,N,Brighton 1 Street,Ocean Parkway,40.5764058433996,-73.967717328302,993217.960398555,149278.286795229,POINT (-73.967717328302 40.5764058434),13826,21,2,15,35
13673,4803001,Active,469229,4HR Pas Mon-Sat 0700-2200,Ditmars #1,Off Street,Queens,33 Street,W,Ditmars Boulevard,23 Avenue,40.7751613000531,-73.9103512810196,1009079.84173247,221701.681318223,POINT (-73.91035128102 40.775161300053),16862,39,3,4,72
3315,4013112,Active,420508,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,47 Avenue,N,45 Street,Greenpoint Avenue,40.7413627227666,-73.9203433804371,1006323.54672013,209385.086528897,POINT (-73.920343380437 40.741362722767),14787,53,3,33,66
4213,3123108,Active,305742,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,8 Avenue,W,49 Street,50 Street,40.6413300324655,-74.0035896693603,983253.777571052,172930.222102806,POINT (-74.00358966936 40.641330032466),18180,9,2,7,45
9566,1443204,Active,103107,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,East 33 Street,N,3 Avenue,Lexington Avenue,40.7453013547606,-73.9790692658036,990049.747574881,210810.712286562,POINT (-73.979069265804 40.745301354761),12078,71,4,50,9
219,3013668,Active,300014,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue Extension,E,Fulton Street,DeKalb Avenue,40.6895440745297,-73.981106528175,989489.619101971,190496.501930803,POINT (-73.981106528175 40.68954407453),17619,68,2,48,55
3880,4353029,Active,464430,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,71 Street,W,Grand Avenue,57 Road,40.7275670425236,-73.8921842874103,1014132.86082588,204367.240593478,POINT (-73.89218428741 40.727567042524),14788,54,3,34,62
2457,4283133,Active,433636,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,32 Avenue,N,200 Street,Jordan Street,40.7696425672203,-73.7897066367801,1042499.34936839,219748.236078143,POINT (-73.78970663678 40.76964256722),14193,26,3,20,69
11076,1433718,Active,101629,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,3 Avenue,W,East 56 Street,East 57 Street,40.7599570530026,-73.9678907827177,993145.263037384,216151.194715813,POINT (-73.967890782718 40.759957053003),12419,71,4,51,9
10042,1443601,Active,107098,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,West 23 Street,S,6 Avenue,5 Avenue,40.7423828332439,-73.9917921860175,986524.422604561,209746.815464228,POINT (-73.991792186017 40.742382833244),12073,11,4,10,7
10672,1453293,Active,103707,3HR Com Mon-Sat 0900-1900,,On Street,Manhattan,5 Avenue,E,East 18 Street,East 17 Street,40.7380486179442,-73.9920200047947,986461.436838135,208167.717572555,POINT (-73.992020004795 40.738048617944),11724,11,4,50,7
12359,2243009,Active,204353,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Riverdale Avenue,W,West 238 Street,West 236 Street,40.8875189986262,-73.9073429068376,1009869.7646933,262638.580087304,POINT (-73.907342906838 40.887518998626),11272,48,5,40,33
2916,4233143,Active,423485,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,33 Street,E,Broadway,31 Avenue,40.7613757733357,-73.9235912757089,1005417.16664314,216675.68251197,POINT (-73.923591275709 40.761375773336),16863,39,3,4,72
3437,4203017,Active,413393,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Woodside Avenue,S,61 Street,62 Street,40.7445284859205,-73.9024705952762,1011274.96595114,210543.483162224,POINT (-73.902470595276 40.744528485921),14787,53,3,33,66
10442,1453035,Active,104229,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,East 21 Street,S,Gramercy Pk. W.,Park Avenue South,40.7385886037446,-73.9866683156071,987944.480788052,208364.631876901,POINT (-73.986668315607 40.738588603745),12073,71,4,50,7
13385,4123015,Active,467011,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,37 Avenue,S,88 Street,89 Street,40.7503349901771,-73.8781936067768,1017999.06634806,212667.3988619,POINT (-73.878193606777 40.750334990177),14783,65,3,21,73
8774,1023135,Active,101062,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Ludlow Street,E,Grand Street,Hester Street,40.7167254639335,-73.9900292508349,987014.003974468,200399.086784393,POINT (-73.990029250835 40.716725463934),11723,70,4,32,4
9929,1443480,Active,102203,3HR Com Mon-Fri 0800-1900,,On Street,Manhattan,East 28 Street,S,Madison Avenue,Park Avenue South,40.7437869037202,-73.9853083209035,988321.04532364,210258.597905234,POINT (-73.985308320903 40.74378690372),12078,11,4,50,7
10339,1443978,Active,106182,3HR Com Mon-Sat 0800-2200,,On Street,Manhattan,West 40 Street,S,8 Avenue,7 Avenue,40.755379602963,-73.9894970949127,987159.835047632,214482.024497733,POINT (-73.989497094913 40.755379602963),12080,11,4,10,8
10168,1403137,Active,101562,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,11 Avenue,W,West 51 Street,West 50 Street,40.7663479662726,-73.9944267688926,985793.812189132,218478.033566058,POINT (-73.994426768893 40.766347966273),12081,12,4,10,10
2203,2323218,Active,215139,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Morris Park Avenue,S,Paulding Avenue,Hone Avenue,40.8485832877507,-73.8549801133559,1024371.59559771,248472.437159806,POINT (-73.854980113356 40.848583287751),11270,59,5,12,32
7165,2033022,Active,220375,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,East 163 Street,N,Southern Boulevard,Simpson Street,40.8210557792158,-73.892614100386,1013971.97564897,238428.152786478,POINT (-73.892614100386 40.821055779216),10937,8,5,43,24
8336,1023003,Active,100695,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,East Broadway,N,Market Street,Catherine Street,40.7136915659255,-73.9954239679276,985518.58537738,199293.621147558,POINT (-73.995423967928 40.713691565926),11723,70,4,32,2
15117,3503050,Active,313969,2 HR Pas Mon-Sat 1200-1900,,On Street,Brooklyn,Stratford Road,E,Church Avenue,Caton Avenue,40.647286714333,-73.9693121431448,992765.882234469,175101.875239804,POINT (-73.969312143145 40.647286714333),17620,60,2,11,43
6369,3623029,Active,326062,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Eldert Lane,W,Glenmore Avenue,Liberty Avenue,40.6787756193037,-73.8651699348956,1021647.67945763,186601.457555562,POINT (-73.865169934896 40.678775619304),17215,45,2,37,47
149,1289728,Active,112731,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,East 116 Street,S,Lexington Avenue,3 Avenue,40.7982597967983,-73.9409796956536,1000591.07721397,230110.053280979,POINT (-73.940979695654 40.798259796798),12426,7,4,35,16
11242,1433884,Active,106279,3HR Com Mon-Sat 1000-1600,,On Street,Manhattan,East 57 Street,N,Park Avenue,Madison Avenue,40.762085145359,-73.9716599618566,992100.831071138,216926.168231472,POINT (-73.971659961857 40.762085145359),12419,11,4,51,10
10686,1453310,Active,102536,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,6 Avenue,W,West 19 Street,West 20 Street,40.740762823485,-73.994495111474,985775.466753393,209156.535804898,POINT (-73.994495111474 40.740762823485),12074,12,4,10,7
15209,1483128,Active,100492,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,Broadway,E,Liberty Street,Cedar Street,40.7089255001748,-74.0106489168449,981297.654842883,197557.345420644,POINT (-74.010648916845 40.708925500175),11726,56,4,32,1
7703,3153005,Active,309516,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Coney Island Avenue,W,Foster Avenue,Avenue H,40.6315946303149,-73.9666997093057,993493.006108299,169385.088773146,POINT (-73.966699709306 40.631594630315),13513,60,2,11,43
2889,4233149,Active,421761,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,33 Street,E,31 Avenue,30 Avenue,40.763788277299,-73.9216269974585,1005960.53530705,217555.117432892,POINT (-73.921626997458 40.763788277299),16860,39,3,4,72
14569,4063152,Active,434252,2 HR Pas Mon-Sat 0700-2200,,On Street,Queens,37 Avenue,S,Main Street,Prince Street,40.7613420759688,-73.8315859785232,1030904.98279339,216699.023016483,POINT (-73.831585978523 40.761342075969),13832,22,3,3,67
9787,1443329,Active,106242,3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,Madison Avenue,W,East 40 Street,East 41 Street,40.7518107975501,-73.9800989567957,989763.889222726,213182.244945064,POINT (-73.980098956796 40.75181079755),12079,11,4,51,8
9110,1353034,Active,105294,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,10 Avenue,E,West 22 Street,West 23 Street,40.7473281484237,-74.0043095426334,983055.894764721,211548.474590555,POINT (-74.004309542633 40.747328148424),12074,12,4,10,6
10493,1453093,Active,105131,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,East 19 Street,S,3 Avenue,Irving Place,40.7364567249201,-73.9852354140923,988341.697841391,207587.984808147,POINT (-73.985235414092 40.73645672492),11724,71,4,50,7
4166,3063055,Active,303116,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Avenue U,S,Homecrest Avenue,East 13 Street,40.5985136170159,-73.9587104933344,995716.216228798,157333.755264312,POINT (-73.958710493334 40.598513617016),13512,32,2,15,36
5745,3602916,Active,309264,2 HR Pas Mon-Fri 0900-1900,,On Street,Brooklyn,McDonald Avenue,E,Webster Avenue,18 Avenue,40.6305715516619,-73.9770100341752,990631.31530939,169011.434336722,POINT (-73.977010034175 40.630571551662),13513,60,2,18,43
4922,3333096,Active,319506,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Avenue N,N,East 49 Street,East 48 Street,40.618912164659,-73.9284752514796,1004106.56132472,164770.879497647,POINT (-73.92847525148 40.618912164659),13825,5,2,8,38
10654,1453274,Active,103027,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,Broadway,E,East 22 Street,East 21 Street,40.7400770049583,-73.98944134431,987175.952797547,208906.79877156,POINT (-73.98944134431 40.740077004958),12073,11,4,50,7
4275,3063185,Active,318874,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Avenue P,S,East 29 Street,Nostrand Avenue,40.6118833836959,-73.9443616120734,999697.848029301,162206.909888059,POINT (-73.944361612073 40.611883383696),13512,32,2,15,36
10144,1403104,Active,104481,2HR Pas Mon-Fri 1000-1600 /2HR Pas Sat 0900-1900,,On Street,Manhattan,10 Avenue,E,West 45 Street,West 46 Street,40.7618516945578,-73.9937314911839,985986.52473022,216839.90659298,POINT (-73.993731491184 40.761851694558),13094,12,4,10,10
8657,1033075,Active,110707,2HR Pas Mon-Sat 0730-1900,,On Street,Manhattan,Columbus Avenue,E,West 81 Street,West 77 Street,40.7822953621812,-73.9751036514619,991144.75850822,224289.135132805,POINT (-73.975103651462 40.782295362181),12421,20,4,19,12
1472,4211714,Active,451388,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Springfield Boulevard,W,Horace Harding Expwy.,64 Avenue,40.7482658396841,-73.7563738373307,1051753.87022939,211983.9474729,POINT (-73.756373837331 40.748265839684),14506,26,3,16,69
6863,2073048,Active,215718,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Kossuth Avenue,W,East 210 Street,Dekalb Avenue,40.8806545040683,-73.881639866286,1016980.05263805,260146.131003976,POINT (-73.881639866286 40.880654504068),11605,24,5,40,34
364,4072233,Active,413882,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,31 Avenue,S,37 Street,38 Street,40.7618310070772,-73.9183086344844,1006880.43799481,216842.859671056,POINT (-73.918308634484 40.761831007077),16860,39,3,4,72
9460,1443087,Active,106033,3HR Com Mon-Fri 0600-1900,,On Street,Manhattan,West 37 Street,N,8 Avenue,9 Avenue,40.7543040808218,-73.9924509112689,986341.512537301,214090.092538804,POINT (-73.992450911269 40.754304080822),12080,12,4,10,8
11197,1433839,Active,105074,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,West 58 Street,N,6 Avenue,Grand Army Plaza,40.7642928146361,-73.9749029617161,991202.216398552,217730.220757231,POINT (-73.974902961716 40.764292814636),12081,11,4,51,10
4685,3183008,Active,300675,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Court Street,E,Bergen Street,Wyckoff Street,40.6873777083289,-73.9934101870323,986077.57474497,189706.735137641,POINT (-73.993410187032 40.687377708329),16865,68,2,38,54
9785,1443327,Active,103118,3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,Madison Avenue,W,East 38 Street,East 39 Street,40.750639168223,-73.9809614215943,989525.022902548,212755.329460308,POINT (-73.980961421594 40.750639168223),12078,11,4,51,8
6477,2173025,Active,207144,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Metropolitan Avenue,N,Purdy Street,Red Oak Drive,40.8405579787333,-73.8556191981074,1024199.6041438,245548.226800889,POINT (-73.855619198107 40.840557978733),11271,58,5,31,26
6020,3503008,Active,300410,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Church Avenue,N,Ocean Pkwy.,East 5 Street,40.6446899457989,-73.9751912566049,991134.695864305,174155.284613311,POINT (-73.975191256605 40.644689945799),17620,2,2,27,39
15364,2083102,Active,206063,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,East 211 Street,S,White Plains Rd,Holland Ave,40.8777405250588,-73.8655585251623,1021428.64183797,259090.870319232,POINT (-73.865558525162 40.877740525059),11605,29,5,2,30
11460,1033036,Active,109348,2HR Com Mon-Sat 0700-1900,,On Street,Manhattan,Amsterdam Avenue,W,West 78 Street,West 79 Street,40.7826543050331,-73.9788061656575,990119.357999966,224419.640449226,POINT (-73.978806165657 40.782654305033),12421,20,4,19,12
