parking_spot_id,type,parking_spot_name,address_zip,borough,detail,longitude,latitude,operation_hours
3403064,Street,,17618,Brooklyn,On Street,-73.9496646752473,40.6779900231865,2 HR Pas Mon-Fri 1200-1600 /2 HR Pas Sat 0800-1900
3123124,Street,,18180,Brooklyn,On Street,-74.0099054082435,40.6348093092921,2 HR Pas Mon-Sat 0900-1900
3503054,Street,,17620,Brooklyn,On Street,-73.9675354126482,40.6479147546329,2 HR Pas Mon-Sat 1200-1900
3083072,Street,,13826,Brooklyn,On Street,-73.9649905868343,40.5766302974668,2 HR Pas Mon-Sat 0900-1900
1043004,Street,,12073,Manhattan,On Street,-73.9820363184475,40.7361748517639,2HR Pas Mon-Sat 0830-2200
2162858,Street,,11274,Bronx,On Street,-73.8264256622283,40.8337540919736,2 HR Pas Mon-Sat 0900-1900
4313010,Street,,24017,Queens,On Street,-73.8532854892095,40.693306625837,2 HR Pas Mon-Sat 0800-1900
1453345,Street,,12074,Manhattan,On Street,-73.9998606999243,40.7436056240339,2HR Pas Mon-Sat 0900-1900
1442527,Street,,12078,Manhattan,On Street,-73.978180400449,40.7506095706354,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
3423026,Street,,17216,Brooklyn,On Street,-74.029196178054,40.6282561383037,2 HR Pas Mon-Sat 0800-1900
4303060,Street,,24335,Queens,On Street,-73.7106595296649,40.7277339264858,2 HR Pas Mon-Sat 0900-1900
1259670,Street,,12427,Manhattan,On Street,-73.9407236276988,40.8145237038664,2 HR Pas Mon-Sat 0900-1900
4061154,Street,,14190,Queens,On Street,-73.8223487593088,40.7536240525474,2 HR Pas Mon-Sat 0900-1900
1443351,Street,,11722,Manhattan,On Street,-73.9861004291633,40.7474616225386,3HR Com Mon-Fri 0800-1800
2313028,Street,,11270,Bronx,On Street,-73.8328919322858,40.8470767692848,2 HR Pas Mon-Sat 0830-1900
1243110,Street,,12076,Manhattan,On Street,-73.9986452513349,40.7153031167336,2HR Pas Mon-Sat 0730-2200
3543070,Street,,18183,Brooklyn,On Street,-73.9736231988148,40.5949863333425,2 HR Pas Mon-Sat 0800-2200
4193034,Street,,14510,Queens,On Street,-73.8632253791674,40.7477507727036,2 HR Pas Mon-Sat 0900-1900
4353043,Street,,14788,Queens,On Street,-73.8949353786585,40.7262428802532,2 HR Pas Mon-Sat 0900-1900
3249896,Street,,17619,Brooklyn,On Street,-73.9747314851508,40.6798564343748,2 HR Pas Mon-Sat 0830-1600
3631591,Street,,18184,Brooklyn,On Street,-73.9752429631205,40.579800452685,2 HR Pas Mon-Sat 0900-1700
4053002,Street,,14786,Queens,On Street,-73.841502854559,40.7191543173686,3HR Pas Mon-Sat 0830-1900
4353011,Street,,14788,Queens,On Street,-73.8974207014299,40.7247146591043,2 HR Pas Mon-Sat 0830-1900
3043056,Street,,17217,Brooklyn,On Street,-73.9500635958164,40.6342057718277,2 HR Pas Mon-Sat 0900-1900
2073041,Street,,11605,Bronx,On Street,-73.8840390774258,40.8809398178496,2 HR Pas Mon-Sat 0800-1900
3163033,Street,,13510,Brooklyn,On Street,-73.9618330977053,40.6499548500643,2 HR Pas Mon-Sat 0800-1900
3543027,Street,,18183,Brooklyn,On Street,-73.9718018072399,40.5970772017359,2 HR Pas Mon-Sat 0830-1900
1443582,Street,,12073,Manhattan,On Street,-73.9853446206718,40.7406826716959,3HR Com Mon-Fri 0730-1900 /2HR Pas Sat 0730-1900
3153078,Street,,13513,Brooklyn,On Street,-73.9614019142141,40.6255199958268,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
1083034,Street,,12420,Manhattan,On Street,-73.9816958744976,40.7761512032044,2HR Pas Mon-Sat 0900-1900
5043049,Street,,10697,Staten Island,On Street,-74.1067187620784,40.6358807079815,4HR Pas Mon-Sat 0800-2000
1334832,Street,,12083,Manhattan,On Street,-73.9529215517042,40.7678221742067,2HR Pas Mon-Sat 0800-1900
1043034,Street,,12078,Manhattan,On Street,-73.978932026067,40.7411035719612,2HR Pas Mon-Sat 0900-1900
1453088,Street,,12073,Manhattan,On Street,-73.9870562616429,40.7380814101553,2HR Pas Mon-Sat 0800-1900
1503032,Street,,12424,Manhattan,On Street,-73.949622684688,40.8086800508155,2 HR Pas Mon-Sat 0900-1900
3013556,Street,,16865,Brooklyn,On Street,-73.9922625757285,40.6934285685964,2 HR Pas Mon-Sat 0900-1900
4173026,Street,,14785,Queens,On Street,-73.8615332814485,40.7295633952747,2 HR Pas Mon-Sat 0830-1900
2203051,Street,,11610,Bronx,On Street,-73.8810622625807,40.8287395962118,2 HR Pas Mon-Sat 0900-1900
4053086,Street,,14786,Queens,On Street,-73.8434682883669,40.7217835459918,2 HR Pas Mon-Sat 0900-1900
4173032,Street,,14785,Queens,On Street,-73.8606259728537,40.7288379126172,2 HR Pas Mon-Sat 0900-1900
3043098,Street,,13510,Brooklyn,On Street,-73.9578867937349,40.6477305357021,2 HR Pas Mon-Sat 0800-1900
3503031,Street,,17620,Brooklyn,On Street,-73.9794490784126,40.6433964437527,2 HR Pas Mon-Sat 0900-1900
1058423,Street,,13090,Manhattan,On Street,-73.9418769485646,40.8420332713958,2 HR Pas Mon-Sat 0830-1900
4122286,Street,,14787,Queens,On Street,-73.8927412977073,40.7466455411737,2 HR Pas Mon-Sat 0800-1900
1473112,Street,,12076,Manhattan,On Street,-74.0001309480098,40.7193684880193,3HR Com Mon-Fri 0800-1800 /2HR Pas Sat 0800-1800
4213040,Street,,14196,Queens,On Street,-73.7688707325336,40.7592156312971,2 HR Pas Mon-Sat 0900-1900
3013041,Street,,16865,Brooklyn,On Street,-73.9899025288797,40.6887789194825,2 HR Pas Mon-Fri 0900-1600 /2 HR Pas Sat 0900-1900
4043063,Street,,24011,Queens,On Street,-73.8271627124538,40.7125387273261,2 HR Pas Mon-Sat 1000-1900
3091515,Street,,17216,Brooklyn,On Street,-74.0245750056656,40.6201880726479,2 HR Pas Mon-Sat 0900-1900
3543020,Street,,18183,Brooklyn,On Street,-73.9790232651984,40.5962778274194,2 HR Pas Mon-Sat 0830-1900
4423101,Street,,14507,Queens,On Street,-73.8072949672101,40.7388834639214,2 HR Pas Mon-Sat 0900-1900
3333099,Street,,13825,Brooklyn,On Street,-73.9315222329217,40.6187234383528,2 HR Pas Mon-Sat 0830-1900
1443101,Street,,12080,Manhattan,On Street,-73.993267681178,40.7562632716483,3HR Com Mon-Fri 0600-1900
1443940,Street,,13094,Manhattan,On Street,-73.9915250658856,40.7580572409192,1HR Com Mon-Sat 1900-2400
3083058,Street,,13826,Brooklyn,On Street,-73.9671498624464,40.5767538324458,2 HR Pas Mon-Sat 0900-1900
4293051,Street,,24015,Queens,On Street,-73.8251881440221,40.686189169803,2 HR Pas Mon-Sat 0900-1900
3153063,Street,,13513,Brooklyn,On Street,-73.9642874630968,40.6252031213549,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
2083092,Street,,11608,Bronx,On Street,-73.8675591668334,40.8991318208327,2 HR Pas Mon-Sat 0900-1900
5043072,Street,,10697,Staten Island,On Street,-74.1061448485862,40.6306538673715,2 HR Pas Mon-Sat 0900-1800
1453228,Street,,11724,Manhattan,On Street,-73.9878111353963,40.7334743839304,30Min Com Mon-Sat 0600-2200
3113040,Street,,17620,Brooklyn,On Street,-73.9865662322053,40.639929332592,2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri
1393022,Street,,12420,Manhattan,On Street,-73.9836171286463,40.7752306573548,2HR Pas Mon-Sat 0900-1900
2313013,Street,,11270,Bronx,On Street,-73.8295168945256,40.8520920203981,2 HR Pas Mon-Sat 0800-1900
4443146,Street,,15314,Queens,On Street,-73.8393406525179,40.6578366786256,2 HR Pas Mon-Sat 0900-1900
2233029,Street,,11605,Bronx,On Street,-73.8662901768676,40.8652540558701,2 HR Pas Mon-Sat 0900-1900
1208043,Street,,10099,Manhattan,On Street,-73.9494363334073,40.7848499799043,2HR Pas Mon-Sat 0900-1900
1183045,Street,,10092,Manhattan,On Street,-73.9626681763012,40.7754324012402,2HR Pas Mon-Sat 0800-1900
3163053,Street,,13510,Brooklyn,On Street,-73.9610441595844,40.6497875773469,2 HR Pas Mon-Sat 0800-1900
1149976,Street,,12074,Manhattan,On Street,-74.0004845008626,40.7315264138206,2HR Pas Mon-Sat 0830-2200
5033012,Street,,10691,Staten Island,On Street,-74.0752953099544,40.6266496235548,2 HR Pas Mon-Sat 0800-1900
2162860,Street,,11270,Bronx,On Street,-73.8276659283963,40.8336669369971,2 HR Pas Mon-Sat 0900-1900
4512456,Street,,14509,Queens,On Street,-73.8218023111517,40.7262802544443,2 HR Pas Mon-Fri 0730-1900
1023081,Street,,11723,Manhattan,On Street,-73.9868941037994,40.7194170927803,2HR Pas Mon-Sat 0900-1600
2083086,Street,,11275,Bronx,On Street,-73.8608255304072,40.8953916273925,2 HR Pas Mon-Sat 0800-1900
5023025,Street,,10369,Staten Island,On Street,-74.0753955534943,40.6399541987808,2 HR Pas Mon-Sat 0800-1900
1453276,Street,,11724,Manhattan,On Street,-73.9897377265935,40.7389856042813,2HR Pas Mon-Sat 0830-1900
1443696,Street,,12073,Manhattan,On Street,-73.9818099090054,40.7399993859683,2HR Pas Mon-Sat 0900-1900
4333113,Street,,14505,Queens,On Street,-73.7380797812313,40.7680851773138,2 HR Pas Mon-Sat 0900-1900
3423046,Street,,17216,Brooklyn,On Street,-74.0327186250018,40.6191750153949,2 HR Pas Mon-Sat 0830-1900
3163017,Street,,13510,Brooklyn,On Street,-73.9487690144267,40.65078701545,2 HR Pas Mon-Sat 0830-1900
1433736,Street,,10354,Manhattan,On Street,-73.9754023112337,40.754918934453,3HR Com Mon-Fri 1000-1600
3583016,Street,,17215,Brooklyn,On Street,-73.8719952154053,40.6837556984983,2 HR Pas Mon-Sat 0800-1900
3623019,Street,,17215,Brooklyn,On Street,-73.8685009499093,40.6785533613015,2 HR Pas Mon-Sat 0830-1900
3493074,Street,,17621,Brooklyn,On Street,-73.9959813819693,40.6314102201421,2 HR Pas Mon-Sat 0830-1900
3313038,Street,,13513,Brooklyn,On Street,-73.9590883551624,40.6177228486153,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
3193055,Street,,18181,Brooklyn,On Street,-73.933744548667,40.6960585455069,2 HR Pas Mon-Sat 0900-1900
2262696,Street,,11272,Bronx,On Street,-73.9053325196022,40.877997632923,2 HR Pas Mon-Sat 0830-1900
4283125,Street,,14193,Queens,On Street,-73.7966229231907,40.7732196883233,2 HR Pas Mon-Sat 0900-1900
3383029,Street,,13827,Brooklyn,On Street,-73.8985017433461,40.6365246089798,2 HR Pas Mon-Sat 0800-1900
1443219,Street,,11722,Manhattan,On Street,-73.986773949053,40.7484543703998,3HR Com Mon-Fri 0700-1900
1243098,Street,,12076,Manhattan,On Street,-73.9989126061449,40.7157363568563,3HR Com Mon-Sat 0800-1800
3123156,Street,,18180,Brooklyn,On Street,-74.0051490818894,40.6402121110335,2 HR Pas Mon-Sat 0930-1900
1443683,Street,,11722,Manhattan,On Street,-73.9945464962508,40.745775065869,3HR Com Mon-Fri 0700-1600 /2HR Pas Sat 0800-1900
1023075,Street,,11723,Manhattan,On Street,-73.9872521260134,40.7206011366781,2HR Pas Mon-Sat 0900-1900
4233098,Street,,16859,Queens,On Street,-73.9221737040414,40.7675133289678,2 HR Pas Mon-Sat 0900-1900
1083029,Street,,12420,Manhattan,On Street,-73.9818951219112,40.7775832091223,2HR Pas Mon-Sat 0800-2200
1133061,Street,,11724,Manhattan,On Street,-73.9882994859684,40.723685142512,2HR Pas Mon-Sat 0830-1900
3313019,Street,,13513,Brooklyn,On Street,-73.9632157002506,40.6177155876158,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
1058407,Street,,13090,Manhattan,On Street,-73.9393219311116,40.8429371573553,2 HR Pas Mon-Sat 0800-1900
4503104,Street,,24338,Queens,On Street,-73.7348177934101,40.7131124037721,2 HR Pas Mon-Sat 0900-1900
4313006,Street,,24017,Queens,On Street,-73.851435980976,40.6939928231757,2 HR Pas Mon-Sat 0800-1900
4313016,Street,,24017,Queens,On Street,-73.8552610467669,40.6928052230981,2 HR Pas Mon-Sat 0800-1900
4013036,Street,,16861,Queens,On Street,-73.9232136281549,40.744048745717,2 HR Pas Mon-Sat 0900-1900
4173067,Street,,14786,Queens,On Street,-73.8518529267526,40.7268602113773,2 HR Pas Mon-Sat 0900-1900
1153027,Street,,11724,Manhattan,On Street,-73.9899874199839,40.7292411455505,2HR Pas Mon-Sat 0830-1900
4122370,Street,,14783,Queens,On Street,-73.8786514504012,40.7501765826073,2 HR Pas Mon-Sat 0900-1900
1183075,Street,,10090,Manhattan,On Street,-73.9718048773163,40.7657899622995,3HR Com Mon-Sat 0700-1900
1133008,Street,,11729,Manhattan,On Street,-73.9769747803756,40.7289054026012,2HR Pas Mon-Sat 0800-1900
4122404,Street,,14783,Queens,On Street,-73.8877569490298,40.7475625147344,2 HR Pas Mon-Sat 0900-1900
3113018,Street,,17621,Brooklyn,On Street,-73.9935774024627,40.6335271489365,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
3063194,Street,,13512,Brooklyn,On Street,-73.9425130456858,40.6026008613892,2 HR Pas Mon-Sat 0900-1900
1453255,Street,,12073,Manhattan,On Street,-73.9851710396631,40.7375659988748,2HR Pas Mon-Sat 0800-1900
4413124,Street,,14784,Queens,On Street,-73.8824245510355,40.741619350356,2 HR Pas Mon-Sat 0900-1900
4391215,Street,,14783,Queens,On Street,-73.8866646657337,40.7553277286471,2 HR Pas Mon-Sat 0800-1900
3283055,Street,,17613,Brooklyn,On Street,-73.9573844356859,40.7115087205988,2 HR Pas Mon-Sat 0900-1900
4033051,Street,,24340,Queens,On Street,-73.8032300600392,40.702541567726,2 HR Pas Mon-Sat 0900-1900
2262716,Street,,11272,Bronx,On Street,-73.9011562623713,40.8832742678561,2 HR Pas Mon-Sat 0900-1900
4463012,Street,,24014,Queens,On Street,-73.8351295495128,40.6980366178321,2 HR Pas Mon-Sat 0930-1900
4443112,Street,,15314,Queens,On Street,-73.8414790448447,40.6640459119998,2 HR Pas Mon-Sat 0900-1900
1443686,Street,,11722,Manhattan,On Street,-73.995863680505,40.7486981020981,3HR Com Mon-Fri 0700-1900
4283135,Street,,14193,Queens,On Street,-73.7894951887057,40.7611276260513,2 HR Pas Mon-Sat 0900-1900
1263012,Street,,12419,Manhattan,On Street,-73.9646784579042,40.7560984755469,2HR Pas Mon-Sat 0900-1900
3593024,Street,,13825,Brooklyn,On Street,-73.926982952361,40.6236447340079,2 HR Pas Mon-Sat 0900-1900
3013533,Street,,16865,Brooklyn,On Street,-73.9906993105434,40.6942555603743,2 HR Pas Mon-Sat 0900-1900
4233164,Street,,16863,Queens,On Street,-73.9307499343084,40.7608934391501,2 HR Pas Mon-Sat 0900-1900
1228482,Street,,12428,Manhattan,On Street,-73.950223881151,40.8270278910299,2 HR Pas Mon-Sat 0900-1900
3103037,Street,,16867,Brooklyn,On Street,-73.9923080193575,40.6207537391716,2 HR Pas Mon-Sat 0900-1900
3083040,Street,,13826,Brooklyn,On Street,-73.959587288957,40.5789922630991,2 HR Pas Mon-Sat 0830-1900
4433008,Street,,14508,Queens,On Street,-73.7811856519324,40.7294590385256,2 HR Pas Mon-Sat 0900-1900
3623024,Street,,17215,Brooklyn,On Street,-73.8662678889116,40.6790356412901,2 HR Pas Mon-Sat 0900-1900
4273030,Street,,14511,Queens,On Street,-73.8670693274932,40.7575786310531,2 HR Pas Mon-Sat 0830-1900
4043011,Street,,14786,Queens,On Street,-73.8347762724346,40.7167272688501,2 HR Pas Mon-Sat 0830-1900
1208059,Street,,12426,Manhattan,On Street,-73.9431532070571,40.7938565567156,2 HR Pas Mon-Sat 0800-1900
3123046,Street,,18180,Brooklyn,On Street,-74.0116391166484,40.6441334053614,2 HR Pas Mon-Sat 0900-1900
3213018,Street,,17615,Brooklyn,On Street,-73.9285941278273,40.6703829468611,2 HR Pas Mon-Sat 0900-1900
4063116,Street,,14190,Queens,On Street,-73.8283594671573,40.756852788012,2 HR Pas Mon-Sat 0800-1900
3631611,Street,,18184,Brooklyn,On Street,-73.9714210890384,40.574446656603,"2 HR Pas Mon-Sat 0800-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0800-2400 June-Aug"
4443037,Street,,24015,Queens,On Street,-73.833400444196,40.6839343669669,2 HR Pas Mon-Sat 0900-1900
3113033,Street,,17620,Brooklyn,On Street,-73.9848080487104,40.6419547660614,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
3383039,Street,,13827,Brooklyn,On Street,-73.8958960779777,40.6380702462336,2 HR Pas Mon-Sat 0900-1900
3602972,Street,,13510,Brooklyn,On Street,-73.9642293208528,40.6412357933538,2 HR Pas Mon-Sat 0800-1900
3543022,Street,,18183,Brooklyn,On Street,-73.9768079034503,40.5965226202911,2 HR Pas Mon-Sat 0830-1900
4093098,Street,,15310,Queens,On Street,-73.9060147682876,40.6997261913223,2 HR Pas Mon-Sat 0900-1900
3149787,Street,,17617,Brooklyn,On Street,-73.9879713114931,40.6670470172438,2 HR Pas Mon-Sat 0800-1900
4233020,Street,,16863,Queens,On Street,-73.9294280856418,40.7568186447362,2 HR Pas Mon-Sat 0830-1900
3343013,Street,,13826,Brooklyn,On Street,-73.9530019587145,40.5880495074876,2 HR Pas Mon-Sat 0900-1900
3283002,Street,,17613,Brooklyn,On Street,-73.9574035910744,40.7181986260913,2 HR Pas Mon-Sat 0800-1900
4123027,Street,,14783,Queens,On Street,-73.8829202602154,40.7499464988833,2 HR Pas Mon-Sat 0900-1900
5033016,Street,,10691,Staten Island,On Street,-74.0916608608402,40.6001876010796,2 HR Pas Mon-Sat 0800-1900
4233115,Street,,16859,Queens,On Street,-73.9227281587777,40.7675840549369,2 HR Pas Mon-Sat 0830-1900
2262753,Street,,11272,Bronx,On Street,-73.9004101030368,40.8857979301507,2 HR Pas Mon-Sat 0800-1900
4173023,Street,,14785,Queens,On Street,-73.8625869098336,40.7291576000535,2 HR Pas Mon-Sat 0830-1900
3163002,Street,,13509,Brooklyn,On Street,-73.9502134450087,40.6575291550767,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900
3233054,Street,,17213,Brooklyn,On Street,-73.9436531912759,40.7105247950954,2 HR Pas Mon-Sat 0830-1900
3123031,Street,,18180,Brooklyn,On Street,-74.0125240136254,40.6430791036852,2 HR Pas Mon-Sat 0800-1900
2233056,Street,,11605,Bronx,On Street,-73.8657293526217,40.8714978332107,2 HR Pas Mon-Sat 0900-1900
2131208,Street,,10936,Bronx,On Street,-73.888427028505,40.8544529426275,2 HR Pas Mon-Sat 0830-1900
1238112,Street,,13092,Manhattan,On Street,-73.9213978911076,40.8675298331425,2 HR Pas Mon-Sat 0900-1900
3373006,Street,,17614,Brooklyn,On Street,-73.923233595997,40.6646358558421,2 HR Pas Mon-Sat 0900-1900
3193107,Street,,17213,Brooklyn,On Street,-73.9357306127761,40.697331196556,2 HR Pas Mon-Sat 0900-1900
1443563,Street,,11722,Manhattan,On Street,-73.9951935746222,40.7455428198372,3HR Com Mon-Sat 0700-1800
4043028,Street,,14786,Queens,On Street,-73.8327754012809,40.7147688193192,2 HR Pas Mon-Sat 0830-1900
4193069,Street,,14510,Queens,On Street,-73.8607249875696,40.7502138676938,2 HR Pas Mon-Sat 0830-1900
4193035,Street,,14510,Queens,On Street,-73.862775204728,40.7486156706977,2 HR Pas Mon-Sat 0900-1900
3333064,Street,,13825,Brooklyn,On Street,-73.9244567656698,40.6086836733968,2 HR Pas Mon-Sat 0900-1900
1264951,Street,,10092,Manhattan,On Street,-73.9545887928019,40.7738041837889,3HR Com Mon-Sat 0700-1900
4122418,Street,,14783,Queens,On Street,-73.891533808024,40.7476400658821,2 HR Pas Mon-Sat 0800-2200
1273019,Street,,10099,Manhattan,On Street,-73.9562557884777,40.7839986157016,2HR Pas Mon-Sat 0900-1900
1264916,Street,,10099,Manhattan,On Street,-73.9471766526359,40.7796883407796,2HR Pas Mon-Sat 0900-1900
4081915,Street,,24670,Queens,On Street,-73.8092896130701,40.7050673128459,2 HR Pas Mon-Sat 0900-1600
2023006,Street,,10929,Bronx,On Street,-73.9206766268419,40.8167488652557,2 HR Mon-Sat 1000-1400
1443388,Street,,11722,Manhattan,On Street,-73.9963858878862,40.7501803210924,2HR Pas Mon-Sat 0800-1900
3073063,Street,,17616,Brooklyn,On Street,-73.9993899822312,40.6051859562739,2 HR Pas Mon-Sat 0900-1900
1433707,Street,,12079,Manhattan,On Street,-73.9734948188904,40.7522732763145,3HR Com Mon-Sat 0700-1600
5053268,Street,,10693,Staten Island,On Street,-74.1134461310075,40.5727046782448,2 HR Pas Mon-Sat 0900-1700
4293098,Street,,24015,Queens,On Street,-73.8145935006668,40.6902852711115,2 HR Pas Mon-Sat 0900-1900
1289724,Street,,12426,Manhattan,On Street,-73.9461836742879,40.798310707917,2 HR Pas Mon-Sat 0900-1900
4443075,Street,,24013,Queens,On Street,-73.8379836349253,40.6815501082066,2 HR Pas Mon-Sat 0900-1900
2323220,Street,,11270,Bronx,On Street,-73.8533653809381,40.8493087341705,2 HR Pas Mon-Sat 0830-1900
3123065,Street,,13515,Brooklyn,On Street,-74.0063921791396,40.6522239750314,2 HR Pas Mon-Sat 0830-1900
4283030,Street,,14196,Queens,On Street,-73.7798190916997,40.7574267385996,2 HR Pas Mon-Sat 0900-1900
3033047,Street,,17614,Brooklyn,On Street,-73.9108703368646,40.6704545522185,2 HR Pas Mon-Sat 0830-1900
3063108,Street,,18183,Brooklyn,On Street,-73.9600630871115,40.5980936437633,2 HR Pas Mon-Sat 0900-1900
4333139,Street,,14197,Queens,On Street,-73.7315836989291,40.7598823273237,2 HR Pas Mon-Sat 0900-1900
1453123,Street,,12074,Manhattan,On Street,-73.9973992451231,40.74081034819,3HR Com Mon-Fri 0800-1800
1453165,Street,,11724,Manhattan,On Street,-73.9911788989182,40.7374226129015,3HR Com Mon-Sat 0900-1800
1389722,Street,,12424,Manhattan,On Street,-73.9624115735876,40.8057361953533,6HR Pas Mon-Fri 0800-2200
3149846,Street,,17617,Brooklyn,On Street,-73.9902145337376,40.6651077979391,2 HR Pas Mon-Sat 0900-1900
1073005,Street,,10090,Manhattan,On Street,-73.9661771999182,40.7629730439215,3HR Com Mon-Sat 0800-1900
4033004,Street,,24670,Queens,On Street,-73.8109020699486,40.7022181558918,2 HR Pas Mon-Sat 0900-1900
2203029,Street,,11610,Bronx,On Street,-73.875531066721,40.8290689135958,2 HR Pas Mon-Sat 0900-1900
1043038,Street,,12078,Manhattan,On Street,-73.9794208302583,40.7401148917364,3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200
1273072,Street,,10099,Manhattan,On Street,-73.9547867237415,40.7792564984713,2HR Pas Mon-Sat 0800-2200
4413076,Street,,14784,Queens,On Street,-73.8891467379543,40.7456317956439,2 HR Pas Mon-Sat 0900-1900
3403060,Street,,17618,Brooklyn,On Street,-73.9502769556088,40.6730248795423,2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900
4072192,Street,,16863,Queens,On Street,-73.9215835906423,40.7599469321239,2 HR Pas Mon-Sat 0900-1900
3213016,Street,,17615,Brooklyn,On Street,-73.9304454154126,40.6704849711845,2 HR Pas Mon-Sat 0900-1900
1253002,Street,,12424,Manhattan,On Street,-73.9446338967985,40.8087159512341,2 HR Pas Mon-Sat 0900-2200
